TIME,,CH3,,CH4,,CH5,,CH6,,CH7,,CH8,
-0.000000099960,-99960.000000000000,4.300000000000,4300000.000000000000,1.360000000000,1360000.000000000000,1.000000000000,1000000.000000000000,1.640000000000,1640000.000000000000,0.080000000000,80000.000000000000,9.800000000000,9800000
-0.000000099800,-99800.000000000000,4.100000000000,4100000.000000000000,1.360000000000,1360000.000000000000,0.960000000000,960000.000000000000,1.960000000000,1960000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000099640,-99640.000000000000,3.700000000000,3700000.000000000000,1.440000000000,1440000.000000000000,1.000000000000,1000000.000000000000,2.280000000000,2280000.000000000000,-0.160000000000,-160000.000000000000,10.000000000000,10000000
-0.000000099480,-99480.000000000000,4.100000000000,4100000.000000000000,1.440000000000,1440000.000000000000,1.000000000000,1000000.000000000000,2.600000000000,2600000.000000000000,-0.160000000000,-160000.000000000000,9.800000000000,9800000
-0.000000099320,-99320.000000000000,4.300000000000,4300000.000000000000,1.400000000000,1400000.000000000000,0.960000000000,960000.000000000000,2.920000000000,2920000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000099160,-99160.000000000000,4.300000000000,4300000.000000000000,1.360000000000,1360000.000000000000,0.960000000000,960000.000000000000,3.160000000000,3160000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000099000,-99000.000000000000,4.300000000000,4300000.000000000000,1.360000000000,1360000.000000000000,1.040000000000,1040000.000000000000,3.400000000000,3400000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000098840,-98840.000000000000,4.300000000000,4300000.000000000000,1.320000000000,1320000.000000000000,1.080000000000,1080000.000000000000,3.640000000000,3640000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000098680,-98680.000000000000,4.300000000000,4300000.000000000000,1.240000000000,1240000.000000000000,1.120000000000,1120000.000000000000,3.880000000000,3880000.000000000000,-0.080000000000,-80000.000000000000,9.600000000000,9600000
-0.000000098520,-98520.000000000000,4.100000000000,4100000.000000000000,1.160000000000,1160000.000000000000,1.200000000000,1200000.000000000000,4.120000000000,4120000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000098360,-98360.000000000000,4.300000000000,4300000.000000000000,1.160000000000,1160000.000000000000,1.240000000000,1240000.000000000000,4.280000000000,4280000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000098200,-98200.000000000000,4.300000000000,4300000.000000000000,1.120000000000,1120000.000000000000,1.280000000000,1280000.000000000000,4.280000000000,4280000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000098040,-98040.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.280000000000,1280000.000000000000,4.440000000000,4440000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000097880,-97880.000000000000,4.500000000000,4500000.000000000000,1.040000000000,1040000.000000000000,1.280000000000,1280000.000000000000,4.520000000000,4520000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000097720,-97720.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.360000000000,1360000.000000000000,4.520000000000,4520000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000097560,-97560.000000000000,4.300000000000,4300000.000000000000,1.120000000000,1120000.000000000000,1.360000000000,1360000.000000000000,4.600000000000,4600000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000097400,-97400.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.680000000000,4680000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000097240,-97240.000000000000,4.500000000000,4500000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.760000000000,4760000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000097080,-97080.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.400000000000,1400000.000000000000,4.760000000000,4760000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000096920,-96920.000000000000,4.100000000000,4100000.000000000000,1.040000000000,1040000.000000000000,1.360000000000,1360000.000000000000,4.680000000000,4680000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000096760,-96760.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.680000000000,4680000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000096600,-96600.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.760000000000,4760000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000096440,-96440.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.760000000000,4760000.000000000000,0.080000000000,80000.000000000000,9.800000000000,9800000
-0.000000096280,-96280.000000000000,4.100000000000,4100000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.760000000000,4760000.000000000000,0.160000000000,160000.000000000000,9.600000000000,9600000
-0.000000096120,-96120.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.840000000000,4840000.000000000000,0.080000000000,80000.000000000000,9.600000000000,9600000
-0.000000095960,-95960.000000000000,4.100000000000,4100000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,4.920000000000,4920000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000095800,-95800.000000000000,3.700000000000,3700000.000000000000,1.120000000000,1120000.000000000000,1.240000000000,1240000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000095640,-95640.000000000000,3.700000000000,3700000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,4.760000000000,4760000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000095480,-95480.000000000000,4.100000000000,4100000.000000000000,1.040000000000,1040000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000095320,-95320.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.200000000000,1200000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000095160,-95160.000000000000,4.300000000000,4300000.000000000000,1.120000000000,1120000.000000000000,1.240000000000,1240000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000095000,-95000.000000000000,4.300000000000,4300000.000000000000,1.120000000000,1120000.000000000000,1.320000000000,1320000.000000000000,4.760000000000,4760000.000000000000,-0.080000000000,-80000.000000000000,10.000000000000,10000000
-0.000000094840,-94840.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.400000000000,1400000.000000000000,4.680000000000,4680000.000000000000,0.000000000000,0.000000000000,10.000000000000,10000000
-0.000000094680,-94680.000000000000,4.300000000000,4300000.000000000000,1.040000000000,1040000.000000000000,1.400000000000,1400000.000000000000,4.760000000000,4760000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000094520,-94520.000000000000,3.900000000000,3900000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000094360,-94360.000000000000,3.700000000000,3700000.000000000000,1.120000000000,1120000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000094200,-94200.000000000000,3.900000000000,3900000.000000000000,1.080000000000,1080000.000000000000,1.240000000000,1240000.000000000000,4.840000000000,4840000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000094040,-94040.000000000000,4.100000000000,4100000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000093880,-93880.000000000000,4.100000000000,4100000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.840000000000,4840000.000000000000,-0.080000000000,-80000.000000000000,9.800000000000,9800000
-0.000000093720,-93720.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.840000000000,4840000.000000000000,0.000000000000,0.000000000000,9.800000000000,9800000
-0.000000093560,-93560.000000000000,4.500000000000,4500000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.920000000000,4920000.000000000000,0.080000000000,80000.000000000000,10.000000000000,10000000
-0.000000093400,-93400.000000000000,4.500000000000,4500000.000000000000,1.120000000000,1120000.000000000000,1.280000000000,1280000.000000000000,5.000000000000,5000000.000000000000,0.080000000000,80000.000000000000,10.200000000000,10200000
-0.000000093240,-93240.000000000000,4.300000000000,4300000.000000000000,1.120000000000,1120000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,0.080000000000,80000.000000000000,10.000000000000,10000000
-0.000000093080,-93080.000000000000,4.300000000000,4300000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,0.320000000000,320000.000000000000,9.600000000000,9600000
-0.000000092920,-92920.000000000000,4.500000000000,4500000.000000000000,1.040000000000,1040000.000000000000,1.240000000000,1240000.000000000000,4.920000000000,4920000.000000000000,0.960000000000,960000.000000000000,9.000000000000,9000000
-0.000000092760,-92760.000000000000,4.700000000000,4700000.000000000000,1.000000000000,1000000.000000000000,1.200000000000,1200000.000000000000,4.920000000000,4920000.000000000000,2.240000000000,2240000.000000000000,7.400000000000,7400000
-0.000000092600,-92600.000000000000,4.100000000000,4100000.000000000000,1.040000000000,1040000.000000000000,1.280000000000,1280000.000000000000,4.840000000000,4840000.000000000000,3.920000000000,3920000.000000000000,5.200000000000,5200000
-0.000000092440,-92440.000000000000,3.300000000000,3300000.000000000000,1.040000000000,1040000.000000000000,1.320000000000,1320000.000000000000,4.840000000000,4840000.000000000000,5.520000000000,5520000.000000000000,3.800000000000,3800000
-0.000000092280,-92280.000000000000,1.900000000000,1900000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,4.920000000000,4920000.000000000000,6.160000000000,6160000.000000000000,3.000000000000,3000000
-0.000000092120,-92120.000000000000,0.100000000000,100000.000000000000,1.120000000000,1120000.000000000000,1.320000000000,1320000.000000000000,4.920000000000,4920000.000000000000,6.080000000000,6080000.000000000000,1.800000000000,1800000
-0.000000091960,-91960.000000000000,-1.300000000000,-1300000.000000000000,1.120000000000,1120000.000000000000,1.320000000000,1320000.000000000000,4.920000000000,4920000.000000000000,5.680000000000,5680000.000000000000,-0.400000000000,-400000
-0.000000091800,-91800.000000000000,-1.900000000000,-1900000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.920000000000,4920000.000000000000,5.440000000000,5440000.000000000000,-2.600000000000,-2600000
-0.000000091640,-91640.000000000000,-1.700000000000,-1700000.000000000000,1.080000000000,1080000.000000000000,1.320000000000,1320000.000000000000,4.920000000000,4920000.000000000000,5.360000000000,5360000.000000000000,-3.600000000000,-3600000
-0.000000091480,-91480.000000000000,-1.100000000000,-1100000.000000000000,1.120000000000,1120000.000000000000,1.360000000000,1360000.000000000000,4.920000000000,4920000.000000000000,5.360000000000,5360000.000000000000,-2.600000000000,-2600000
-0.000000091320,-91320.000000000000,-0.900000000000,-900000.000000000000,1.120000000000,1120000.000000000000,1.440000000000,1440000.000000000000,4.840000000000,4840000.000000000000,5.360000000000,5360000.000000000000,-0.600000000000,-600000
-0.000000091160,-91160.000000000000,-0.900000000000,-900000.000000000000,1.120000000000,1120000.000000000000,1.440000000000,1440000.000000000000,4.680000000000,4680000.000000000000,5.200000000000,5200000.000000000000,1.000000000000,1000000
-0.000000091000,-91000.000000000000,-1.300000000000,-1300000.000000000000,1.080000000000,1080000.000000000000,1.400000000000,1400000.000000000000,4.600000000000,4600000.000000000000,4.880000000000,4880000.000000000000,1.200000000000,1200000
-0.000000090840,-90840.000000000000,-1.700000000000,-1700000.000000000000,1.080000000000,1080000.000000000000,1.360000000000,1360000.000000000000,4.520000000000,4520000.000000000000,4.720000000000,4720000.000000000000,0.000000000000,0
-0.000000090680,-90680.000000000000,-1.500000000000,-1500000.000000000000,1.160000000000,1160000.000000000000,1.360000000000,1360000.000000000000,4.360000000000,4360000.000000000000,4.880000000000,4880000.000000000000,-1.400000000000,-1400000
-0.000000090520,-90520.000000000000,-1.100000000000,-1100000.000000000000,1.200000000000,1200000.000000000000,1.320000000000,1320000.000000000000,4.280000000000,4280000.000000000000,5.120000000000,5120000.000000000000,-1.600000000000,-1600000
-0.000000090360,-90360.000000000000,-0.300000000000,-300000.000000000000,1.160000000000,1160000.000000000000,1.280000000000,1280000.000000000000,4.200000000000,4200000.000000000000,5.120000000000,5120000.000000000000,-0.600000000000,-600000
-0.000000090200,-90200.000000000000,-0.100000000000,-100000.000000000000,1.120000000000,1120000.000000000000,1.240000000000,1240000.000000000000,4.040000000000,4040000.000000000000,5.040000000000,5040000.000000000000,1.000000000000,1000000
-0.000000090040,-90040.000000000000,-0.700000000000,-700000.000000000000,1.120000000000,1120000.000000000000,1.240000000000,1240000.000000000000,3.880000000000,3880000.000000000000,4.960000000000,4960000.000000000000,1.600000000000,1600000
-0.000000089880,-89880.000000000000,-0.900000000000,-900000.000000000000,1.080000000000,1080000.000000000000,1.280000000000,1280000.000000000000,3.560000000000,3560000.000000000000,4.960000000000,4960000.000000000000,0.800000000000,800000
-0.000000089720,-89720.000000000000,-0.900000000000,-900000.000000000000,1.080000000000,1080000.000000000000,1.240000000000,1240000.000000000000,3.160000000000,3160000.000000000000,5.200000000000,5200000.000000000000,-0.600000000000,-600000
-0.000000089560,-89560.000000000000,-0.700000000000,-700000.000000000000,1.120000000000,1120000.000000000000,1.240000000000,1240000.000000000000,2.760000000000,2760000.000000000000,5.360000000000,5360000.000000000000,-1.400000000000,-1400000
