TIME,,CH1,,CH2,,CH3,,CH4,,CH5,
0.000000047280,47280.000000000000,0.129687500000,129687.500000000000,-0.294062500000,-294062.500000000000,8.846093750000,8846093.750000000000,5.114687500000,5114687.500000000000,3.925625000000,3925625.000000000000
0.000000047360,47360.000000000000,0.148437500000,148437.500000000000,-0.287812500000,-287812.500000000000,8.882812500000,8882812.500000000000,5.082187500000,5082187.500000000000,3.896250000000,3896250.000000000000
0.000000047440,47440.000000000000,0.162500000000,162500.000000000000,-0.281250000000,-281250.000000000000,8.940625000000,8940625.000000000000,5.058437500000,5058437.500000000000,3.859687500000,3859687.500000000000
0.000000047520,47520.000000000000,0.183125000000,183125.000000000000,-0.277187500000,-277187.500000000000,9.014843750000,9014843.750000000000,5.040937500000,5040937.500000000000,3.826562500000,3826562.500000000000
0.000000047600,47600.000000000000,0.196562500000,196562.500000000000,-0.265000000000,-265000.000000000000,9.075000000000,9075000.000000000000,5.044062500000,5044062.500000000000,3.787187500000,3787187.500000000000
0.000000047680,47680.000000000000,0.216875000000,216875.000000000000,-0.249375000000,-249375.000000000000,9.115625000000,9115625.000000000000,5.058437500000,5058437.500000000000,3.751250000000,3751250.000000000000
0.000000047760,47760.000000000000,0.230937500000,230937.500000000000,-0.224375000000,-224375.000000000000,9.115625000000,9115625.000000000000,5.089375000000,5089375.000000000000,3.710625000000,3710625.000000000000
0.000000047840,47840.000000000000,0.250312500000,250312.500000000000,-0.198750000000,-198750.000000000000,9.085156250000,9085156.250000000000,5.123125000000,5123125.000000000000,3.674687500000,3674687.500000000000
0.000000047920,47920.000000000000,0.261875000000,261875.000000000000,-0.170000000000,-170000.000000000000,9.021875000000,9021875.000000000000,5.161562500000,5161562.500000000000,3.633750000000,3633750.000000000000
0.000000048000,48000.000000000000,0.284062500000,284062.500000000000,-0.151875000000,-151875.000000000000,8.956250000000,8956250.000000000000,5.187812500000,5187812.500000000000,3.595937500000,3595937.500000000000
