TIME,,CH1,,CH2,,CH3,,CH4,,CH5,,CH6,
0.000000070910,70910.000000000000,4.857500000000,4857500.000000000000,4.827500000000,4827500.000000000000,-0.642968750000,-642968.750000000000,0.322187500000,322187.500000000000,1.298593750000,1298593.750000000000,1.027187500000,1027187.500000000000
0.000000070990,70990.000000000000,4.810625000000,4810625.000000000000,4.805000000000,4805000.000000000000,-0.621875000000,-621875.000000000000,0.335312500000,335312.500000000000,1.299062500000,1299062.500000000000,1.027187500000,1027187.500000000000
0.000000071070,71070.000000000000,4.776562500000,4776562.500000000000,4.794687500000,4794687.500000000000,-0.621875000000,-621875.000000000000,0.325937500000,325937.500000000000,1.307500000000,1307500.000000000000,1.029375000000,1029375.000000000000
0.000000071150,71150.000000000000,4.740937500000,4740937.500000000000,4.788437500000,4788437.500000000000,-0.622656250000,-622656.250000000000,0.320312500000,320312.500000000000,1.312343750000,1312343.750000000000,1.025625000000,1025625.000000000000
0.000000071230,71230.000000000000,4.736250000000,4736250.000000000000,4.794062500000,4794062.500000000000,-0.637500000000,-637500.000000000000,0.295625000000,295625.000000000000,1.321250000000,1321250.000000000000,1.024687500000,1024687.500000000000
0.000000071310,71310.000000000000,4.743125000000,4743125.000000000000,4.799375000000,4799375.000000000000,-0.644531250000,-644531.250000000000,0.277187500000,277187.500000000000,1.325000000000,1325000.000000000000,1.019531250000,1019531.250000000000
0.000000071390,71390.000000000000,4.780937500000,4780937.500000000000,4.806562500000,4806562.500000000000,-0.651562500000,-651562.500000000000,0.247500000000,247500.000000000000,1.331093750000,1331093.750000000000,1.017812500000,1017812.500000000000
0.000000071470,71470.000000000000,4.817187500000,4817187.500000000000,4.801875000000,4801875.000000000000,-0.636718750000,-636718.750000000000,0.236250000000,236250.000000000000,1.330312500000,1330312.500000000000,1.011406250000,1011406.250000000000
0.000000071550,71550.000000000000,4.867187500000,4867187.500000000000,4.793125000000,4793125.000000000000,-0.614843750000,-614843.750000000000,0.219687500000,219687.500000000000,1.333437500000,1333437.500000000000,1.008906250000,1008906.250000000000
0.000000071630,71630.000000000000,4.900625000000,4900625.000000000000,4.775000000000,4775000.000000000000,-0.573437500000,-573437.500000000000,0.219687500000,219687.500000000000,1.333593750000,1333593.750000000000,1.003750000000,1003750.000000000000
0.000000071710,71710.000000000000,4.933437500000,4933437.500000000000,4.760625000000,4760625.000000000000,-0.532031250000,-532031.250000000000,0.213437500000,213437.500000000000,1.339375000000,1339375.000000000000,1.003750000000,1003750.000000000000
0.000000071790,71790.000000000000,4.938125000000,4938125.000000000000,4.749062500000,4749062.500000000000,-0.481250000000,-481250.000000000000,0.223437500000,223437.500000000000,1.341250000000,1341250.000000000000,1.000781250000,1000781.250000000000
0.000000071870,71870.000000000000,4.940000000000,4940000.000000000000,4.755312500000,4755312.500000000000,-0.448437500000,-448437.500000000000,0.221562500000,221562.500000000000,1.347656250000,1347656.250000000000,1.003750000000,1003750.000000000000
0.000000071950,71950.000000000000,4.923125000000,4923125.000000000000,4.775625000000,4775625.000000000000,-0.424218750000,-424218.750000000000,0.227187500000,227187.500000000000,1.349218750000,1349218.750000000000,1.005156250000,1005156.250000000000
